Wavenumber,Intensity
7.800000000000000000e+02,2.429104344729345044e+01
7.810000000000000000e+02,2.449058493589745211e+01
7.820000000000000000e+02,2.474862001424502012e+01
7.830000000000000000e+02,2.501346599002848237e+01
7.840000000000000000e+02,2.525598290598291484e+01
7.850000000000000000e+02,2.549688390313390229e+01
7.860000000000000000e+02,2.572653133903135370e+01
7.870000000000000000e+02,2.595641470797721340e+01
7.880000000000000000e+02,2.628221153846153157e+01
7.890000000000000000e+02,2.660685541310542490e+01
7.900000000000000000e+02,2.690580484330484268e+01
7.910000000000000000e+02,2.726412927350434501e+01
7.920000000000000000e+02,2.830754985754988340e+01
7.930000000000000000e+02,2.941499732905979414e+01
7.940000000000000000e+02,3.100770121082627995e+01
7.950000000000000000e+02,3.261186787749287674e+01
7.960000000000000000e+02,3.427930911680922321e+01
7.970000000000000000e+02,3.603037749287753400e+01
7.980000000000000000e+02,3.813753561253556512e+01
7.990000000000000000e+02,4.045156695156708082e+01
8.000000000000000000e+02,4.347008547008547197e+01
8.010000000000000000e+02,4.659847756410280084e+01
8.020000000000000000e+02,5.003349358974367078e+01
8.030000000000000000e+02,5.375600071225061782e+01
8.040000000000000000e+02,5.814736467236487272e+01
8.050000000000000000e+02,6.223758012820513130e+01
8.060000000000000000e+02,6.573644943019967002e+01
8.070000000000000000e+02,6.943463319088327523e+01
8.080000000000000000e+02,7.346609686609676260e+01
8.090000000000000000e+02,7.792764423076944524e+01
8.100000000000000000e+02,8.300543091168091792e+01
8.110000000000000000e+02,8.761201923076950493e+01
8.120000000000000000e+02,9.163767806267814819e+01
8.130000000000000000e+02,9.545022257834749269e+01
8.140000000000000000e+02,9.903616452991467156e+01
8.150000000000000000e+02,1.021744791666666572e+02
8.160000000000000000e+02,1.049020299145300896e+02
8.170000000000000000e+02,1.073257612179487666e+02
8.180000000000000000e+02,1.095091079059828587e+02
8.190000000000000000e+02,1.117028178418804458e+02
8.200000000000000000e+02,1.139035790598290703e+02
8.210000000000000000e+02,1.145940037393162356e+02
8.220000000000000000e+02,1.144046207264957360e+02
8.230000000000000000e+02,1.132292690527065986e+02
8.240000000000000000e+02,1.115654558404557690e+02
8.250000000000000000e+02,1.098837250712250722e+02
8.260000000000000000e+02,1.081945156695155532e+02
8.270000000000000000e+02,1.062688434829059361e+02
8.280000000000000000e+02,1.042610933048433424e+02
8.290000000000000000e+02,1.010938123219371647e+02
8.300000000000000000e+02,9.759784544159543884e+01
8.310000000000000000e+02,9.420726495726472649e+01
8.320000000000000000e+02,9.084045584045574628e+01
8.330000000000000000e+02,8.666244212962971005e+01
8.340000000000000000e+02,8.234436431623912256e+01
8.350000000000000000e+02,7.874082977207977763e+01
8.360000000000000000e+02,7.522599715099691764e+01
8.370000000000000000e+02,7.162041933760676216e+01
8.380000000000000000e+02,6.800762998575505947e+01
8.390000000000000000e+02,6.353380074786304732e+01
8.400000000000000000e+02,5.902706552706553111e+01
8.410000000000000000e+02,5.540048967236443644e+01
8.420000000000000000e+02,5.180454950142444659e+01
8.430000000000000000e+02,4.901024305555561966e+01
8.440000000000000000e+02,4.625471866096856388e+01
8.450000000000000000e+02,4.398720174501424651e+01
8.460000000000000000e+02,4.177689636752125324e+01
8.470000000000000000e+02,4.002746171652417928e+01
8.480000000000000000e+02,3.827279202279206061e+01
8.490000000000000000e+02,3.648780270655262825e+01
8.500000000000000000e+02,3.481739672364672344e+01
8.510000000000000000e+02,3.365497685185177801e+01
8.520000000000000000e+02,3.259784544159543174e+01
8.530000000000000000e+02,3.191214832621084341e+01
8.540000000000000000e+02,3.122607727920224718e+01
8.550000000000000000e+02,3.053892895299145138e+01
8.560000000000000000e+02,2.985306267806263136e+01
8.570000000000000000e+02,2.917026798433046864e+01
8.580000000000000000e+02,2.864564636752137261e+01
8.590000000000000000e+02,2.844030003561252684e+01
8.600000000000000000e+02,2.824296652421652354e+01
8.610000000000000000e+02,2.805938835470084314e+01
8.620000000000000000e+02,2.784554843304842819e+01
8.630000000000000000e+02,2.758723290598291200e+01
8.640000000000000000e+02,2.745680199430199764e+01
8.650000000000000000e+02,2.748800302706552756e+01
8.660000000000000000e+02,2.761607905982907241e+01
8.670000000000000000e+02,2.784972400284900829e+01
8.680000000000000000e+02,2.811178774928774260e+01
8.690000000000000000e+02,2.840057870370371873e+01
8.700000000000000000e+02,2.868496260683760823e+01
8.710000000000000000e+02,2.896577190170942373e+01
8.720000000000000000e+02,2.932222222222223351e+01
8.730000000000000000e+02,2.973146367521366429e+01
8.740000000000000000e+02,3.028645833333336057e+01
8.750000000000000000e+02,3.092861912393162171e+01
8.760000000000000000e+02,3.144577991452994326e+01
8.770000000000000000e+02,3.189928329772080673e+01
8.780000000000000000e+02,3.240353454415953394e+01
8.790000000000000000e+02,3.292959846866099127e+01
8.800000000000000000e+02,3.411858974358974450e+01
8.810000000000000000e+02,3.554512998575507510e+01
8.820000000000000000e+02,3.676974715099717628e+01
8.830000000000000000e+02,3.793506944444441586e+01
8.840000000000000000e+02,3.907923789173793949e+01
8.850000000000000000e+02,4.021843839031338774e+01
8.860000000000000000e+02,4.176800213675224427e+01
8.870000000000000000e+02,4.339190705128208947e+01
8.880000000000000000e+02,4.500106837606833921e+01
8.890000000000000000e+02,4.660828436609693881e+01
8.900000000000000000e+02,4.818278133903133664e+01
8.910000000000000000e+02,4.975444266381777680e+01
8.920000000000000000e+02,5.169207621082625081e+01
8.930000000000000000e+02,5.364613158831903661e+01
8.940000000000000000e+02,5.557422542735051252e+01
8.950000000000000000e+02,5.750269319800569434e+01
8.960000000000000000e+02,5.944804131054143426e+01
8.970000000000000000e+02,6.142864583333338402e+01
8.980000000000000000e+02,6.389642984330478015e+01
8.990000000000000000e+02,6.631827813390322035e+01
9.000000000000000000e+02,6.834561965811965933e+01
9.010000000000000000e+02,7.025613871082629203e+01
9.020000000000000000e+02,7.145556445868948003e+01
9.030000000000000000e+02,7.271631054131050576e+01
9.040000000000000000e+02,7.426039886039893645e+01
9.050000000000000000e+02,7.572751958689460139e+01
9.060000000000000000e+02,7.691315883190891611e+01
9.070000000000000000e+02,7.804130608974361394e+01
9.080000000000000000e+02,7.899837962962959637e+01
9.090000000000000000e+02,7.968534544159543032e+01
9.100000000000000000e+02,7.970566239316239887e+01
9.110000000000000000e+02,7.973423700142450343e+01
9.120000000000000000e+02,7.977995014245014715e+01
9.130000000000000000e+02,7.982435007122506931e+01
9.140000000000000000e+02,7.986643518518518192e+01
9.150000000000000000e+02,7.949908742877492784e+01
9.160000000000000000e+02,7.851444088319081516e+01
9.170000000000000000e+02,7.737460826210822518e+01
9.180000000000000000e+02,7.603368945868948003e+01
9.190000000000000000e+02,7.468385861823355754e+01
9.200000000000000000e+02,7.332407407407407618e+01
9.210000000000000000e+02,7.182093126780615933e+01
9.220000000000000000e+02,7.017961182336178183e+01
9.230000000000000000e+02,6.812744391025645996e+01
9.240000000000000000e+02,6.573367165242154897e+01
9.250000000000000000e+02,6.336062143874644192e+01
9.260000000000000000e+02,6.100240384615369038e+01
9.270000000000000000e+02,5.827146100427344066e+01
9.280000000000000000e+02,5.531171652421659246e+01
9.290000000000000000e+02,5.275779469373208741e+01
9.300000000000000000e+02,5.041626602564102200e+01
9.310000000000000000e+02,4.838007478632465563e+01
9.320000000000000000e+02,4.647898860398855447e+01
9.330000000000000000e+02,4.419596242877497616e+01
9.340000000000000000e+02,4.177171474358963366e+01
9.350000000000000000e+02,3.969802795584045185e+01
9.360000000000000000e+02,3.773091168091153946e+01
9.370000000000000000e+02,3.613118322649568626e+01
9.380000000000000000e+02,3.462119836182339583e+01
9.390000000000000000e+02,3.326245993589737537e+01
9.400000000000000000e+02,3.193242521367521292e+01
9.410000000000000000e+02,3.086911502848995781e+01
9.420000000000000000e+02,2.984310897435895171e+01
9.430000000000000000e+02,2.866786413817666457e+01
9.440000000000000000e+02,2.747859686609681162e+01
9.450000000000000000e+02,2.702003205128205110e+01
9.460000000000000000e+02,2.659918091168088239e+01
9.470000000000000000e+02,2.624784989316238537e+01
9.480000000000000000e+02,2.589417735042736624e+01
9.490000000000000000e+02,2.541310096153844356e+01
9.500000000000000000e+02,2.494163995726496097e+01
9.510000000000000000e+02,2.461729433760681829e+01
9.520000000000000000e+02,2.430990028490028365e+01
9.530000000000000000e+02,2.415824875356126000e+01
9.540000000000000000e+02,2.399425747863247338e+01
9.550000000000000000e+02,2.375117966524216939e+01
9.560000000000000000e+02,2.352069088319087342e+01
9.570000000000000000e+02,2.335089921652421552e+01
9.580000000000000000e+02,2.321576745014245091e+01
9.590000000000000000e+02,2.321213942307691980e+01
9.600000000000000000e+02,2.327742165242165129e+01
9.610000000000000000e+02,2.355460292022793922e+01
9.620000000000000000e+02,2.381601673789174356e+01
9.630000000000000000e+02,2.403732638888888573e+01
9.640000000000000000e+02,2.425979344729346110e+01
9.650000000000000000e+02,2.448473112535612728e+01
9.660000000000000000e+02,2.465157585470085877e+01
9.670000000000000000e+02,2.471325231481481666e+01
9.680000000000000000e+02,2.476809116809117128e+01
9.690000000000000000e+02,2.481235309829060043e+01
9.700000000000000000e+02,2.484944800569800805e+01
9.710000000000000000e+02,2.487702101139601396e+01
9.720000000000000000e+02,2.486771723646723586e+01
9.730000000000000000e+02,2.481619925213674804e+01
9.740000000000000000e+02,2.466101317663816772e+01
9.750000000000000000e+02,2.440342325498575704e+01
9.760000000000000000e+02,2.414191595441593563e+01
9.770000000000000000e+02,2.387706997863247338e+01
9.780000000000000000e+02,2.358335113960110974e+01
9.790000000000000000e+02,2.326843839031337424e+01
9.800000000000000000e+02,2.303098290598290276e+01
9.810000000000000000e+02,2.284232549857548378e+01
9.820000000000000000e+02,2.276408475783475893e+01
9.830000000000000000e+02,2.274521901709401916e+01
9.840000000000000000e+02,2.269394586894586752e+01
9.850000000000000000e+02,2.262791577635327656e+01
9.860000000000000000e+02,2.258972578347578164e+01
9.870000000000000000e+02,2.256215277777777928e+01
9.880000000000000000e+02,2.268969017094018881e+01
9.890000000000000000e+02,2.286601228632479277e+01
9.900000000000000000e+02,2.311177884615384670e+01
9.910000000000000000e+02,2.337517361111112990e+01
9.920000000000000000e+02,2.357257834757835369e+01
9.930000000000000000e+02,2.375688212250713605e+01
9.940000000000000000e+02,2.401451210826212090e+01
9.950000000000000000e+02,2.428298611111111427e+01
9.960000000000000000e+02,2.455804843304845164e+01
9.970000000000000000e+02,2.483377849002849302e+01
9.980000000000000000e+02,2.509237001424503788e+01
9.990000000000000000e+02,2.534995993589744856e+01
1.000000000000000000e+03,2.560470085470085522e+01
1.001000000000000000e+03,2.586538461538465583e+01
1.002000000000000000e+03,2.644586894586895909e+01
1.003000000000000000e+03,2.703120103276359387e+01
1.004000000000000000e+03,2.769948361823364635e+01
1.005000000000000000e+03,2.836970263532763070e+01
1.006000000000000000e+03,2.905902777777782120e+01
1.007000000000000000e+03,2.977639779202280934e+01
1.008000000000000000e+03,3.068340455840463932e+01
1.009000000000000000e+03,3.161505074786329672e+01
1.010000000000000000e+03,3.267080662393162527e+01
1.011000000000000000e+03,3.376049679487188371e+01
1.012000000000000000e+03,3.498386752136755007e+01
1.013000000000000000e+03,3.627755074786338696e+01
1.014000000000000000e+03,3.779479166666673251e+01
1.015000000000000000e+03,3.922869925213674946e+01
1.016000000000000000e+03,4.044408831908840085e+01
1.017000000000000000e+03,4.168172631766384484e+01
1.018000000000000000e+03,4.296822471509982933e+01
1.019000000000000000e+03,4.437550302706559791e+01
1.020000000000000000e+03,4.600738960113960019e+01
1.021000000000000000e+03,4.751335470085478363e+01
1.022000000000000000e+03,4.881944444444447129e+01
1.023000000000000000e+03,5.011017628205139829e+01
1.024000000000000000e+03,5.137998575498581744e+01
1.025000000000000000e+03,5.275028935185185475e+01
1.026000000000000000e+03,5.423850605413115034e+01
1.027000000000000000e+03,5.558213141025643012e+01
1.028000000000000000e+03,5.677938034188044725e+01
1.029000000000000000e+03,5.796152510683765513e+01
1.030000000000000000e+03,5.913047542735043294e+01
1.031000000000000000e+03,6.021497061965818887e+01
1.032000000000000000e+03,6.123589743589745638e+01
1.033000000000000000e+03,6.197785790598295819e+01
1.034000000000000000e+03,6.253947649572652523e+01
1.035000000000000000e+03,6.310997596153846700e+01
1.036000000000000000e+03,6.368538105413109918e+01
1.037000000000000000e+03,6.439914084757836577e+01
1.038000000000000000e+03,6.517771545584052717e+01
1.039000000000000000e+03,6.494743589743586654e+01
1.040000000000000000e+03,6.432051282051281760e+01
1.041000000000000000e+03,6.372370459401705745e+01
1.042000000000000000e+03,6.313668981481480103e+01
1.043000000000000000e+03,6.240783475783468504e+01
1.044000000000000000e+03,6.164159544159540616e+01
1.045000000000000000e+03,6.093785612535612728e+01
1.046000000000000000e+03,6.024707977207972931e+01
1.047000000000000000e+03,5.921861645299143362e+01
1.048000000000000000e+03,5.813746438746429135e+01
1.049000000000000000e+03,5.682073539886033586e+01
1.050000000000000000e+03,5.547836538461538680e+01
1.051000000000000000e+03,5.437029024216516859e+01
1.052000000000000000e+03,5.327752849002845892e+01
1.053000000000000000e+03,5.216777955840445458e+01
1.054000000000000000e+03,5.105351673789166966e+01
1.055000000000000000e+03,4.961028757122507216e+01
1.056000000000000000e+03,4.818308404558397484e+01
1.057000000000000000e+03,4.706637731481479392e+01
1.058000000000000000e+03,4.594848646723636421e+01
1.059000000000000000e+03,4.481799323361818210e+01
1.060000000000000000e+03,4.368082264957264726e+01
1.061000000000000000e+03,4.249590900997142739e+01
1.062000000000000000e+03,4.135497685185183059e+01
1.063000000000000000e+03,4.044579326923068407e+01
1.064000000000000000e+03,3.953319088319084074e+01
1.065000000000000000e+03,3.860659277065526851e+01
1.066000000000000000e+03,3.762298789173781444e+01
1.067000000000000000e+03,3.645186075498573075e+01
1.068000000000000000e+03,3.531755698005689226e+01
1.069000000000000000e+03,3.428284366096861646e+01
1.070000000000000000e+03,3.325057870370370239e+01
1.071000000000000000e+03,3.222384704415947709e+01
1.072000000000000000e+03,3.111858974358971608e+01
1.073000000000000000e+03,2.986329237891726862e+01
1.074000000000000000e+03,2.877856125356121808e+01
1.075000000000000000e+03,2.797168803418803407e+01
1.076000000000000000e+03,2.721082621082616271e+01
1.077000000000000000e+03,2.651424501424499525e+01
1.078000000000000000e+03,2.575672186609678960e+01
1.079000000000000000e+03,2.492590366809113078e+01
1.080000000000000000e+03,2.416880341880342087e+01
1.081000000000000000e+03,2.348818554131049652e+01
1.082000000000000000e+03,2.291323005698004778e+01
1.083000000000000000e+03,2.243287927350423061e+01
1.084000000000000000e+03,2.194884259259256964e+01
1.085000000000000000e+03,2.146196136039885971e+01
1.086000000000000000e+03,2.102655804843302079e+01
1.087000000000000000e+03,2.062529825498574709e+01
1.088000000000000000e+03,2.025227920227917267e+01
1.089000000000000000e+03,1.989528133903132456e+01
1.090000000000000000e+03,1.942125178062678259e+01
1.091000000000000000e+03,1.889083422364668863e+01
1.092000000000000000e+03,1.848641381766381286e+01
1.093000000000000000e+03,1.813304398148144969e+01
1.094000000000000000e+03,1.770907229344727440e+01
1.095000000000000000e+03,1.726137375356125503e+01
1.096000000000000000e+03,1.694985754985752990e+01
1.097000000000000000e+03,1.667557870370369599e+01
1.098000000000000000e+03,1.646333689458687388e+01
1.099000000000000000e+03,1.626452101139599904e+01
1.100000000000000000e+03,1.606196581196580908e+01
1.101000000000000000e+03,1.585879629629628162e+01
1.102000000000000000e+03,1.569592236467235935e+01
1.103000000000000000e+03,1.553774038461537010e+01
1.104000000000000000e+03,1.547631766381766028e+01
1.105000000000000000e+03,1.542189725783475929e+01
1.106000000000000000e+03,1.538717058404558102e+01
1.107000000000000000e+03,1.535308048433048178e+01
1.108000000000000000e+03,1.532115384615384279e+01
1.109000000000000000e+03,1.529094106125356234e+01
1.110000000000000000e+03,1.529892272079772120e+01
1.111000000000000000e+03,1.530800391737891886e+01
1.112000000000000000e+03,1.532977207977208067e+01
1.113000000000000000e+03,1.535450053418803762e+01
1.114000000000000000e+03,1.540166488603988881e+01
1.115000000000000000e+03,1.544715990028490182e+01
1.116000000000000000e+03,1.548344017094017389e+01
1.117000000000000000e+03,1.551820245726495706e+01
1.118000000000000000e+03,1.554650106837607026e+01
1.119000000000000000e+03,1.556442307692307558e+01
1.120000000000000000e+03,1.554700854700854507e+01
1.121000000000000000e+03,1.552346866096865696e+01
1.122000000000000000e+03,1.548283475783475716e+01
1.123000000000000000e+03,1.544656339031338810e+01
1.124000000000000000e+03,1.542044159544159498e+01
1.125000000000000000e+03,1.542174145299145316e+01
1.126000000000000000e+03,1.547688746438746854e+01
1.127000000000000000e+03,1.554724002849003028e+01
1.128000000000000000e+03,1.564301994301995080e+01
1.129000000000000000e+03,1.573730858262108612e+01
1.130000000000000000e+03,1.582946047008547019e+01
1.131000000000000000e+03,1.594565972222223316e+01
1.132000000000000000e+03,1.609150641025641448e+01
1.133000000000000000e+03,1.622363782051283110e+01
1.134000000000000000e+03,1.634118589743590277e+01
1.135000000000000000e+03,1.649165331196581263e+01
1.136000000000000000e+03,1.667232905982907099e+01
1.137000000000000000e+03,1.683315527065527561e+01
1.138000000000000000e+03,1.697827635327636742e+01
1.139000000000000000e+03,1.714973735754986706e+01
1.140000000000000000e+03,1.733912037037037024e+01
1.141000000000000000e+03,1.754225872507123896e+01
1.142000000000000000e+03,1.775340990028490396e+01
1.143000000000000000e+03,1.794612268518520182e+01
1.144000000000000000e+03,1.812970085470086445e+01
1.145000000000000000e+03,1.829126602564102910e+01
1.146000000000000000e+03,1.844364316239317603e+01
1.147000000000000000e+03,1.876138265669516869e+01
1.148000000000000000e+03,1.913652065527069013e+01
1.149000000000000000e+03,1.951278935185186825e+01
1.150000000000000000e+03,1.988937856125356163e+01
1.151000000000000000e+03,2.026419159544161985e+01
1.152000000000000000e+03,2.063860398860399670e+01
1.153000000000000000e+03,2.112934472934477270e+01
1.154000000000000000e+03,2.164017094017096099e+01
1.155000000000000000e+03,2.218843482905982967e+01
1.156000000000000000e+03,2.274134615384619096e+01
1.157000000000000000e+03,2.337424768518519969e+01
1.158000000000000000e+03,2.401350605413111339e+01
1.159000000000000000e+03,2.474781428062681243e+01
1.160000000000000000e+03,2.548575498575498344e+01
1.161000000000000000e+03,2.603794070512823922e+01
1.162000000000000000e+03,2.658964565527066526e+01
1.163000000000000000e+03,2.712877047720802182e+01
1.164000000000000000e+03,2.767590811965814979e+01
1.165000000000000000e+03,2.832387375356125503e+01
1.166000000000000000e+03,2.895621438746442422e+01
1.167000000000000000e+03,2.946268696581197588e+01
1.168000000000000000e+03,2.997044159544164188e+01
1.169000000000000000e+03,3.048562143874646324e+01
1.170000000000000000e+03,3.102363782051282115e+01
1.171000000000000000e+03,3.166289618945873485e+01
1.172000000000000000e+03,3.226545584045585002e+01
1.173000000000000000e+03,3.273855056980061562e+01
1.174000000000000000e+03,3.321781517094019165e+01
1.175000000000000000e+03,3.371485487891737876e+01
1.176000000000000000e+03,3.417386039886041971e+01
1.177000000000000000e+03,3.454174234330485405e+01
1.178000000000000000e+03,3.486827813390316066e+01
1.179000000000000000e+03,3.511135594729346110e+01
1.180000000000000000e+03,3.534161324786325054e+01
1.181000000000000000e+03,3.554986200142451480e+01
1.182000000000000000e+03,3.580071225071225882e+01
1.183000000000000000e+03,3.611417378917381882e+01
1.184000000000000000e+03,3.645872507122508921e+01
1.185000000000000000e+03,3.684257033475783771e+01
1.186000000000000000e+03,3.721947115384617888e+01
1.187000000000000000e+03,3.758880430911681714e+01
1.188000000000000000e+03,3.802544515669519853e+01
1.189000000000000000e+03,3.852538728632480769e+01
1.190000000000000000e+03,3.886266915954416135e+01
1.191000000000000000e+03,3.906801549145300356e+01
1.192000000000000000e+03,3.917293447293447173e+01
1.193000000000000000e+03,3.920776353276353632e+01
1.194000000000000000e+03,3.922851673789173788e+01
1.195000000000000000e+03,3.924085202991452803e+01
1.196000000000000000e+03,3.926280270655270499e+01
1.197000000000000000e+03,3.928965010683760539e+01
1.198000000000000000e+03,3.899577101139596635e+01
1.199000000000000000e+03,3.856403579059826825e+01
1.200000000000000000e+03,3.792183048433048498e+01
1.201000000000000000e+03,3.720420673076918661e+01
1.202000000000000000e+03,3.657015669515668321e+01
1.203000000000000000e+03,3.596064814814810262e+01
1.204000000000000000e+03,3.539227207977205580e+01
1.205000000000000000e+03,3.483355591168091081e+01
1.206000000000000000e+03,3.400638354700858201e+01
1.207000000000000000e+03,3.313057781339019670e+01
1.208000000000000000e+03,3.241759259259252701e+01
1.209000000000000000e+03,3.172609063390310169e+01
1.210000000000000000e+03,3.106463675213675302e+01
1.211000000000000000e+03,3.040578703703706864e+01
1.212000000000000000e+03,2.991985398860392564e+01
1.213000000000000000e+03,2.944168002136747830e+01
1.214000000000000000e+03,2.947336182336182375e+01
1.215000000000000000e+03,2.950868055555555358e+01
1.216000000000000000e+03,2.955947293447293234e+01
1.217000000000000000e+03,2.961114672364672984e+01
1.218000000000000000e+03,2.967500000000000426e+01
1.219000000000000000e+03,2.976745904558406153e+01
1.220000000000000000e+03,3.010559116809116986e+01
1.221000000000000000e+03,3.045856926638175111e+01
1.222000000000000000e+03,3.090191417378923333e+01
1.223000000000000000e+03,3.136901264245019405e+01
1.224000000000000000e+03,3.194586894586897330e+01
1.225000000000000000e+03,3.250948183760684174e+01
1.226000000000000000e+03,3.302466168091165599e+01
1.227000000000000000e+03,3.356849626068384396e+01
1.228000000000000000e+03,3.419759615384620588e+01
1.229000000000000000e+03,3.489929665242168966e+01
1.230000000000000000e+03,3.578018162393161816e+01
1.231000000000000000e+03,3.660656606125353107e+01
1.232000000000000000e+03,3.731983618233627453e+01
1.233000000000000000e+03,3.801235754985761162e+01
1.234000000000000000e+03,3.866830484330487394e+01
1.235000000000000000e+03,3.940150908119658624e+01
1.236000000000000000e+03,4.025119301994298837e+01
1.237000000000000000e+03,4.100479433760692416e+01
1.238000000000000000e+03,4.163389423076928608e+01
1.239000000000000000e+03,4.229281517094019449e+01
1.240000000000000000e+03,4.298504273504273243e+01
1.241000000000000000e+03,4.378737535612531673e+01
1.242000000000000000e+03,4.469583333333345365e+01
1.243000000000000000e+03,4.552346866096872446e+01
1.244000000000000000e+03,4.628390313390317345e+01
1.245000000000000000e+03,4.706167646011396499e+01
1.246000000000000000e+03,4.785186075498572222e+01
1.247000000000000000e+03,4.879626068376082060e+01
1.248000000000000000e+03,4.983532763532772236e+01
1.249000000000000000e+03,5.083200231481485787e+01
1.250000000000000000e+03,5.180649038461538680e+01
1.251000000000000000e+03,5.298470441595436142e+01
1.252000000000000000e+03,5.425306267806284666e+01
1.253000000000000000e+03,5.533866185897444723e+01
1.254000000000000000e+03,5.635668625356129269e+01
1.255000000000000000e+03,5.762622418091167731e+01
1.256000000000000000e+03,5.897222222222215748e+01
1.257000000000000000e+03,6.130025373931658095e+01
1.258000000000000000e+03,6.386817129629651646e+01
1.259000000000000000e+03,6.601223290598299798e+01
1.260000000000000000e+03,6.807585470085470547e+01
1.261000000000000000e+03,7.011910612535604059e+01
1.262000000000000000e+03,7.215950854700882644e+01
1.263000000000000000e+03,7.504427083333359860e+01
1.264000000000000000e+03,7.800836894586906567e+01
1.265000000000000000e+03,8.065852029914529453e+01
1.266000000000000000e+03,8.329246794871782811e+01
1.267000000000000000e+03,8.586262909544194599e+01
1.268000000000000000e+03,8.845016025641056956e+01
1.269000000000000000e+03,9.175964654558420364e+01
1.270000000000000000e+03,9.493304843304844098e+01
1.271000000000000000e+03,9.602435897435891832e+01
1.272000000000000000e+03,9.711873219373232757e+01
1.273000000000000000e+03,9.824124376780636680e+01
1.274000000000000000e+03,9.940008903133909257e+01
1.275000000000000000e+03,1.007918002136752165e+02
1.276000000000000000e+03,1.020631054131053759e+02
1.277000000000000000e+03,1.027538817663818520e+02
1.278000000000000000e+03,1.031719195156694440e+02
1.279000000000000000e+03,1.025551549145298793e+02
1.280000000000000000e+03,1.018960113960114029e+02
1.281000000000000000e+03,1.011065527065527334e+02
1.282000000000000000e+03,1.003576388888887863e+02
1.283000000000000000e+03,9.971185007122501531e+01
1.284000000000000000e+03,9.866328347578340185e+01
1.285000000000000000e+03,9.675494123931625268e+01
1.286000000000000000e+03,9.406660434472954080e+01
1.287000000000000000e+03,8.996620815527010961e+01
1.288000000000000000e+03,8.619259259259229111e+01
1.289000000000000000e+03,8.292446581196566058e+01
1.290000000000000000e+03,7.964449786324786373e+01
1.291000000000000000e+03,7.634879807692323084e+01
1.292000000000000000e+03,7.278819444444393127e+01
1.293000000000000000e+03,6.892434561965777107e+01
1.294000000000000000e+03,6.543100071225056524e+01
1.295000000000000000e+03,6.230364138176638278e+01
1.296000000000000000e+03,5.917275641025655375e+01
1.297000000000000000e+03,5.603886663105371468e+01
1.298000000000000000e+03,5.254553062678029107e+01
1.299000000000000000e+03,4.878834579772063051e+01
1.300000000000000000e+03,4.583110754985754909e+01
1.301000000000000000e+03,4.337783564814825610e+01
1.302000000000000000e+03,4.094391025640993576e+01
1.303000000000000000e+03,3.852038817663795811e+01
1.304000000000000000e+03,3.571695156695143680e+01
1.305000000000000000e+03,3.274051816239315826e+01
1.306000000000000000e+03,3.072010327635334903e+01
1.307000000000000000e+03,2.906427172364649891e+01
1.308000000000000000e+03,2.792179487179478414e+01
1.309000000000000000e+03,2.694077635327630915e+01
1.310000000000000000e+03,2.579887820512820440e+01
1.311000000000000000e+03,2.461614138176643252e+01
1.312000000000000000e+03,2.362168803418790475e+01
1.313000000000000000e+03,2.266461449430190811e+01
1.314000000000000000e+03,2.180299145299141372e+01
1.315000000000000000e+03,2.095548433048432813e+01
1.316000000000000000e+03,1.990637464387468825e+01
1.317000000000000000e+03,1.883683226495712049e+01
1.318000000000000000e+03,1.798323539886032307e+01
1.319000000000000000e+03,1.714225872507118709e+01
1.320000000000000000e+03,1.634472934472934469e+01
1.321000000000000000e+03,1.555302261396013996e+01
1.322000000000000000e+03,1.502840990028483148e+01
1.323000000000000000e+03,1.451028757122503343e+01
1.324000000000000000e+03,1.410322293447291742e+01
1.325000000000000000e+03,1.369796118233618465e+01
1.326000000000000000e+03,1.331048789173791036e+01
1.327000000000000000e+03,1.293974804131050860e+01
1.328000000000000000e+03,1.268215811965809792e+01
1.329000000000000000e+03,1.247540954415954673e+01
1.330000000000000000e+03,1.252475071225071268e+01
1.331000000000000000e+03,1.258275908119657771e+01
1.332000000000000000e+03,1.267491096866098133e+01
1.333000000000000000e+03,1.276480591168091827e+01
1.334000000000000000e+03,1.284752492877493246e+01
1.335000000000000000e+03,1.287295227920227880e+01
1.336000000000000000e+03,1.274814814814815378e+01
1.337000000000000000e+03,1.260200320512818095e+01
1.338000000000000000e+03,1.240899216524214843e+01
1.339000000000000000e+03,1.220659277065526283e+01
1.340000000000000000e+03,1.198673433048433168e+01
1.341000000000000000e+03,1.178987268518519294e+01
1.342000000000000000e+03,1.162951388888886761e+01
1.343000000000000000e+03,1.155945957977208494e+01
1.344000000000000000e+03,1.161242877492877668e+01
1.345000000000000000e+03,1.167574786324786373e+01
1.346000000000000000e+03,1.175121082621082280e+01
1.347000000000000000e+03,1.183027955840456968e+01
1.348000000000000000e+03,1.191299857549858210e+01
1.349000000000000000e+03,1.198138799857550119e+01
1.350000000000000000e+03,1.203725961538461497e+01
1.351000000000000000e+03,1.194823272792023516e+01
1.352000000000000000e+03,1.175014245014242320e+01
1.353000000000000000e+03,1.158157941595440299e+01
1.354000000000000000e+03,1.143210470085469410e+01
1.355000000000000000e+03,1.128870637464387450e+01
1.356000000000000000e+03,1.114866452991453549e+01
1.357000000000000000e+03,1.104074074074072875e+01
1.358000000000000000e+03,1.094786324786324094e+01
1.359000000000000000e+03,1.086071492165241814e+01
1.360000000000000000e+03,1.077581908831908919e+01
1.361000000000000000e+03,1.071227742165242347e+01
